northing,easting,zone
"4807228,534","515482,9292",30
"4808182,862","515561,0676",30
"4808018,834","515356,4809",30
"4807875,154","515154,1345",30
"4807615,285","515036,9515",30
"4808084,492","515595,7344",30
"4808169,422","515543,7155",30
"4808169,422","515543,7155",30
"4808521,182","515565,0399",30
"4807458,376","514812,058",30
"4808361,98","515017,57",30
"4783115,502","484906,1787",30
"4781703,469","483617,4342",30
"4782972,552","484922,0576",30
"4782659,097","484297,2078",30
"4782550,913","484399,0073",30
"4781096,513","483057,9235",30
"4782026,885","483867,9056",30
"4782581,089","484250,4971",30
"4782301,77","484008,5072",30
"4783753,456","482869,9838",30
"4782538,44","484183,4991",30
"4782974,661","484920,3005",30
"4782716,891","484568,6722",30
"4782243,164","483830,3769",30
"4782854,626","484158,8523",30
"4782582,908","483834,3175",30
"4782988,672","484024,5201",30
"4782539,964","484259,6894",30
"4782156,505","483854,8536",30
"4782675,363","484309,1851",30
"4782670,777","484248,2347",30
,,30
"4783180,675","484800,1326",30
"4783755,084","482870,1142",30
"4782667,209","484374,8002",30
"4782911,144","484521,9416",30
,,30
"4782423,06","483881,33",30
"4792110,901","500469,4498",30
"4791962,056","501779,3592",30
"4792875,08","499187,8279",30
"4793651,525","500128,7961",30
"4792665,892","499300,7716",30
"4789302,146","502050,6318",30
,,30
"4792669,069","500396,5137",30
"4794356,483","500369,5821",30
"4791719,443","499751,7363",30
,,30
,,30
"4793026,618","499462,2856",30
"4792548,062","501310,718",30
"4792145,727","501670,031",30
"4792465,374","501456,5589",30
"4793576,906","500133,3809",30
,,30
,,30
,,30
"4790590,457","499682,0896",30
"4793854,493","500063,6539",30
"4793884,012","500062,7532",30
,,30
,,30
,,30
"4790430,601","500699,9377",30
"4791722,889","500516,2155",30
"4791954,956","501596,118",30
,,30
"4790223,734","498830,8342",30
"4792651,689","501746,3587",30
"4791954,956","501596,118",30
"4793391,662","500566,6585",30
"4791905,006","501743,0936",30
"4791459,481","500481,8939",30
"4789567,245","502270,4076",30
"4791790,384","500969,1125",30
"4792654,426","501810,538",30
"4792710,988","501804,2236",30
"4792549,582","501763,8193",30
"4788958,149","502007,7267",30
"4791692,875","501787,6567",30
"4794019,554","500109,081",30
"4793939,745","500260,3555",30
"4791960,656","501700,2941",30
"4792780,707","501803,7504",30
"4793707,791","500473,7681",30
"4790749,333","501803,4996",30
"4794437,889","500914,0202",30
"4794000,414","500133,3732",30
,,30
"4790136,265","499043,3694",30
"4790882,108","496872,4267",30
"4792612,303","501292,3348",30
,,30
"4791942,268","501634,5454",30
"4792169,967","500441,3876",30
,,30
"4794058,505","501171,6338",30
"4792498,036","501746,8221",30
"4791779,335","501719,8251",30
"4792563,886","499632,5443",30
"4792334,945","500828,2297",30
,,30
"4789797,983","498232,014",30
"4792071,735","500544,2256",30
"4792793,693","499203,969",30
"4792793,693","499203,969",30
"4786759,46","512273,14",30
,,30
"4793405,915","500482,5019",30
"4793729,201","500232,0526",30
,,30
"4791198,099","500672,182",30
"4792398,315","501393,2221",30
"4791913,332","501086,7171",30
"4792737,387","501774,6304",30
"4792862,408","501044,7029",30
"4793154,671","500228,3074",30
,,30
,,30
"4792867,062","501877,764",30
"4791285,307","501413,2023",30
,,30
"4793318,623","502051,2311",30
"4793558,213","499924,8484",30
,,30
"4791938,89","501608,1487",30
"4791954,956","501596,118",30
"4791954,956","501596,118",30
"4793355,067","500543,1382",30
"4789140,064","502025,359",30
"4791397,579","502432,0546",30
"4792930,157","501406,322",30
"4790918,058","501148,9768",30
,,30
,,30
,,30
"4793564,731","501460,4275",30
"4790805,194","501778,152",30
"4791780,342","501692,8336",30
,,30
,,30
,,30
"4791448,423","501560,6283",30
"4793311,718","500891,8758",30
,,30
,,30
,,30
"4793266,775","501476,9929",30
"4792440,913","501876,662",30
"4792804,499","499141,9611",30
"4792804,499","499141,9611",30
"4790358,247","499259,3506",30
,,30
"4790418,677","499627,5068",30
"4790408,108","499803,7913",30
"4792864,189","499254,3424",30
"4792551,908","499680,9149",30
"4810244,337","518554,6203",30
"4790503,735","499385,5869",30
,,30
"4792079,279","499726,615",30
,,30
"4789707,882","502186,538",30
"4789135,375","502011,2216",30
,,30
"4789852,572","499417,4162",30
"4793555,363","500113,7132",30
"4793552,528","500099,4885",30
"4792270,433","499652,9829",30
,,30
,,30
,,30
"4789499,446","501567,1821",30
"4792460,966","500067,0112",30
,,30
"4789499,446","501567,1821",30
,,30
"4791586,541","500966,1801",30
"4791790,384","500969,1125",30
"4789483,67","502153,6954",30
"4790842,762","500408,3219",30
"4793057,91","502139,1305",30
"4792938,272","498999,0071",30
"4810259,06","517480,72",30
,,30
"4792589,956","501695,857",30
"4790821,305","499730,082",30
,,30
,,30
"4793739,516","501748,9313",30
"4791957,273","501650,119",30
"4790090,708","501443,0466",30
"4791626,109","501306,6361",30
,,30
"4793769,452","501761,9864",30
"4790430,601","500699,9377",30
"4793312,604","500082,5582",30
"4792698,345","501710,4373",30
"4792842,691","500528,3729",30
"4793766,673","501619,7598",30
,,30
,,30
"4792028,009","499574,5272",30
"4790180,266","498998,3648",30
"4792433,693","500939,8071",30
"4793333,134","500670,2025",30
,,30
"4791378,989","498151,6022",30
"4791889,11","501809,5668",30
"4791642,937","501718,4043",30
,,30
,,30
"4791846,554","501100,1176",30
"4792365,481","500690,9915",30
,,30
,,30
,,30
"4793128,765","498808,0793",30
,,30
,,30
,,30
,,30
"4794064,226","500768,1543",30
"4792332,656","500467,0568",30
,,30
,,30
,,30
,,30
,,30
,,30
"4792278,73","500866,06",30
"4793176,52","500053,49",30
"4792330,86","500982,62",30
"4792488,68","501890,42",30
"4793949,46","501140,52",30
"4793951,7","500187,02",30
"4793244,34","500906,59",30
"4803733,343","502872,5282",30
"4804612,216","504581,9833",30
,,30
"4805089,345","501915,2929",30
"4803934,542","502833,0154",30
"4803726,875","502834,9957",30
"4804172,202","501978,3883",30
,,30
,,30
"4805812,724","503844,1109",30
"4805571,955","503651,1484",30
"4805030,204","502622,4067",30
"4805049,019","503885,5615",30
"4805263,338","502460,3666",30
"4804821,04","502488,7607",30
"4803948,656","502826,2532",30
"4805119,828","501908,2524",30
"4806010,223","502585,4129",30
"4804227,062","502455,6591",30
"4805966,749","503869,5818",30
"4804214,087","504591,7533",30
"4805173,854","501889,6872",30
"4803758,971","503205,0633",30
"4806145,015","502743,8132",30
"4806141,99","502743,1628",30
"4804974,307","501802,6394",30
,,30
"4805718,659","503847,3293",30
"4804973,712","501919,9726",30
"4805601,874","503744,8958",30
"4806217,337","502837,1708",30
"4804457,215","502437,5759",30
"4804740,525","504003,2864",30
"4803902,377","502600,6383",30
"4805618,208","502549,0841",30
"4804979,485","502433,8794",30
"4804941,183","502577,6061",30
"4804978,361","503759,3567",30
"4805408,477","503593,322",30
,,30
"4805715,891","502815,3611",30
"4804806,801","501794,8064",30
"4804325,652","502473,6556",30
"4786310,775","509724,1128",30
"4787228,947","509618,0087",30
"4786941,052","508532,9157",30
,,30
"4787565,924","508838,2408",30
"4785221,589","509410,473",30
,,30
"4787515,704","509606,6284",30
"4787123,225","509707,52",30
"4785369,452","508979,2041",30
"4787396,286","508082,4365",30
"4786755,178","508589,7235",30
"4788047,685","507758,3081",30
"4787138,099","509722,5144",30
"4785137,971","509061,8807",30
"4786789,696","510296,8195",30
,,30
"4785261,873","508998,8284",30
,,30
,,30
"4785230,699","508984,9466",30
,,30
"4787086,28","509122,7862",30
"4787502,727","509692,5287",30
,,30
"4786960,293","508677,6331",30
"4785315,534","509989,3384",30
"4787123,784","508497,1614",30
"4787362,77","508473,4696",30
"4787362,77","508473,4696",30
"4787659,031","509645,1169",30
"4787043,514","509972,7254",30
"4787659,031","509645,1169",30
"4785975,539","509064,6539",30
,,30
,,30
"4787236,31","509377,8743",30
,,30
,,30
"4787163,35","506819,462",30
"4785254,177","509224,682",30
"4787838,974","507753,4369",30
"4785654,467","509351,9587",30
"4788099,212","507645,9711",30
"4786771,14","508585,9184",30
,,30
"4785218,087","508212,2027",30
"4785554,698","509361,0216",30
,,30
,,30
"4787079,474","508412,6847",30
,,30
"4786343,8","508489,3814",30
"4787857,317","507653,3917",30
"4787366,582","508204,6312",30
"4786528,831","509273,4027",30
"4787032,272","508173,4939",30
"4786473,392","508818,4551",30
"4787859,362","507742,821",30
"4786440,758","508805,6199",30
"4785668,022","509503,2867",30
"4787277,978","507744,2381",30
"4787412,566","508463,2742",30
,,30
"4786547,428","509285,7926",30
,,30
"4786988,441","509084,71",30
"4787783,464","509640,802",30
"4785257,119","508988,7426",30
,,30
,,30
,,30
"4787035,204","509293,1756",30
"4787089,645","506976,6558",30
,,30
"4785287,616","509051,0986",30
,,30
"4785280,399","509926,9312",30
"4786165,325","508939,253",30
,,30
"4785279,925","509037,021",30
"4787200,484","508311,862",30
"4785266,642","509037,2782",30
"4787683,382","509488,8112",30
"4787076,359","508665,3438",30
,,30
"4788088,782","507654,1259",30
,,30
"4787005,285","509029,3123",30
"4787565,924","508838,2408",30
,,30
4787414,"509520,58",30
"4786839,5","508365,79",30
"4786561,6","510386,92",30
4787199,"508738,42",30
"4785446,5","509364,49",30
"4787265,5","508199,66",30
"4787567,5","509639,44",30
"4786893,5","508712,82",30
"4786829,5","508843,82",30
"4785241,5","509202,71",30
"4784062,091","516045,1752",30
"4784341,447","515730,314",30
"4784282,167","515821,0211",30
"4784330,162","515365,405",30
"4784237,342","515778,0179",30
"4783985,645","514799,4276",30
"4783937,958","514790,5648",30
"4784744,48","515135,8927",30
"4783985,766","514740,7518",30
"4784974,94","515498,9997",30
,,30
"4784589,29","514734,1572",30
"4784570,978","514737,4963",30
"4784302,039","515381,2546",30
"4784237,586","515778,6167",30
"4784176,86","515798,6307",30
"4782979,321","514991,9039",30
"4783794,569","516110,9438",30
"4784243,338","516132,38",30
"4783972,693","516685,9721",30
"4784452,002","515272,0328",30
"4784259,333","516026,5174",30
"4784280,846","515904,3605",30
"4783739,009","515542,1393",30
"4785032,99","515282,7374",30
"4783293,877","515111,6614",30
"4784258,832","515447,4355",30
"4784452,633","515276,2256",30
"4784238,573","516152,4783",30
"4784086,007","515885,6213",30
"4783938,246","516182,0746",30
"4783938,246","516182,0746",30
"4800612,042","502488,9697",30
,,30
"4801888,993","500014,7695",30
"4801890,76","500621,5151",30
"4801535,334","500246,0941",30
"4801513,572","500286,3531",30
"4800486,988","501288,3821",30
"4799398,235","502247,5466",30
"4801768,456","500567,0108",30
"4800520,272","501799,5829",30
"4800459,642","501408,2092",30
"4800371,273","502907,741",30
"4800434,664","500412,2908",30
"4801804,828","499932,1185",30
"4802076,33","501179,7396",30
"4800420,501","500299,7486",30
"4800549,789","500194,5815",30
"4800519,11","500183,2376",30
"4800880,601","500077,2039",30
"4801538,231","499913,0744",30
"4801055,156","500621,2222",30
"4801297,17","500466,1966",30
,,30
"4799840,285","501149,5636",30
"4800943,013","501695,2933",30
"4800138,294","500529,6189",30
"4800724,92","502188,5535",30
"4799868,403","500431,2538",30
"4801161,815","500651,5842",30
,,30
,,30
"4800218,981","502954,0348",30
"4800334,692","501047,9262",30
"4799772,679","500626,0035",30
"4800427,407","501029,409",30
"4801834,059","499983,3283",30
"4801850,324","500264,7337",30
"4802198,672","500155,1803",30
"4801030,317","500322,0723",30
"4799473,488","500890,8696",30
"4800150,589","501413,7284",30
,,30
"4801662,755","500040,2199",30
"4801525,107","500187,1319",30
"4801395,287","500391,4157",30
,,30
"4801445,63","500673,7303",30
"4800783,622","500341,8487",30
"4800728,314","500166,6534",30
"4800880,384","500990,0142",30
"4801326,516","500709,731",30
"4799457,288","501277,3983",30
"4801745,537","499558,1875",30
"4801339,1","500524,2584",30
"4802412,789","499860,3613",30
,,30
,,30
"4800281,991","500068,2406",30
"4802061,053","499588,6267",30
"4800150,589","501413,7284",30
"4800150,589","501413,7284",30
"4802043,766","500495,5862",30
"4801268,685","500444,425",30
"4800331,738","500255,4405",30
,,30
"4800605,935","501838,8689",30
"4800382,555","500392,5167",30
"4788699,929","509225,0921",30
"4788797,414","509444,644",30
"4789148,629","509517,1108",30
,,30
"4787973,158","508596,049",30
"4788724,959","509157,3442",30
"4788326,53","509119,55",30
"4800373,485","500392,7541",30
"4800373,078","501488,7082",30
"4800070,118","500695,4325",30
"4800792,206","500126,3894",30
,,30
,,30
,,30
"4800419,059","500091,705",30
,,30
"4801020,343","500138,2422",30
,,30
"4801000,014","500177,0162",30
"4802226,54","499398,759",30
"4800578,277","501161,4505",30
"4802059,127","499502,8988",30
,,30
,,30
,,30
,,30
,,30
"4800657,715","502480,7657",30
"4800150,589","501413,7284",30
"4801508,02","500500,6388",30
"4800150,589","501413,7284",30
"4801019,803","500475,5661",30
"4800680,615","502486,8354",30
"4800049,702","500882,4619",30
"4800547,765","500881,0524",30
"4801640,825","500062,1204",30
"4799916,69","503952,559",30
"4799748,576","501102,9548",30
"4799748,647","501098,9995",30
"4800743,443","500331,7319",30
"4801448,691","500169,1896",30
"4801305,453","500124,2588",30
"4801275,824","500236,2482",30
"4800445,788","502841,637",30
"4800282,587","501927,0083",30
"4800765,481","502120,8387",30
"4800765,481","502120,8387",30
"4801373,1","500460,91",30
4800628,"500246,59",30
"4801683,95","500280,38",30
"4801538,8","499971,07",30
"4807840,022","521612,2498",30
"4806312,042","521502,8051",30
"4806312,224","521524,27",30
"4806153,912","521905,6161",30
"4807323,698","519985,9993",30
"4807158,431","522713,4597",30
"4810643,289","520407,5769",30
"4804591,561","521400,5391",30
,,30
"4805923,99","520767,9527",30
"4806107,966","522032,9276",30
"4805981,608","522033,2781",30
"4804196,456","522334,0478",30
"4807892,44","520735,221",30
"4808003,889","521713,7754",30
"4806155,245","521993,7747",30
"4807786,929","521981,3544",30
"4809531,768","520215,2072",30
"4809531,768","520215,2072",30
"4807861,27","521624,052",30
"4806851,387","521673,5883",30
"4808105,411","521367,5693",30
"4809235,19","520469,4697",30
,,30
,,30
"4807261,833","522050,652",30
"4807658,697","520249,4568",30
"4808140,507","520903,2463",30
"4803622,525","521900,089",30
"4807202,955","521023,9162",30
"4807885,538","520642,5049",30
"4807239,405","522150,8557",30
"4807852,747","521999,7879",30
"4806628,643","522885,1331",30
"4805472,325","521743,9632",30
"4805543,417","521769,4744",30
"4807253,355","522022,7378",30
"4805846,589","518267,474",30
"4806607,283","520383,9679",30
"4807777,353","522113,0138",30
"4809901,653","517560,5138",30
"4807189,288","520665,4882",30
"4808114,569","521382,0766",30
,,30
"4805175,253","521815,4323",30
"4805093,785","521807,4054",30
"4805595,306","521792,2589",30
,,30
"4805071,734","521709,5717",30
"4805053,91","521678,4988",30
"4804878,321","521241,8018",30
"4810932,318","520080,8031",30
"4808195,933","522077,7314",30
"4807150,173","523085,9849",30
"4806278,964","521478,7615",30
"4810087,217","520239,1502",30
,,30
"4806869,039","521677,8331",30
"4805902,398","518552,8165",30
"4805310,541","519550,8938",30
"4806116,679","522052,7439",30
"4807729,598","521051,8312",30
"4805718,431","521967,5885",30
"4808532,761","521046,2337",30
"4806306,899","518670,248",30
"4808145,315","520421,9762",30
"4807796,106","521507,339",30
"4805870,923","518232,0474",30
"4807488,845","520958,8135",30
"4807159,059","522341,8511",30
"4806615,652","520846,6026",30
"4810478,56","520040,291",30
,,30
"4805324,967","520025,0592",30
"4805824,555","518325,8393",30
"4807127,072","519942,5492",30
"4807800,825","520582,1542",30
,,30
"4807237,651","520937,9307",30
"4807810,446","520604,6051",30
"4808241,669","520827,5325",30
"4807455,002","522072,4437",30
"4807509,326","521117,8935",30
"4804830,084","518268,2083",30
"4806292,963","522065,0463",30
"4805930,296","520777,5812",30
"4808158,479","520560,6628",30
"4806614,76","520151,5847",30
"4807821,507","521618,0367",30
,,30
"4807839,812","520145,6588",30
"4807770,227","522395,5604",30
"4807930,488","522336,557",30
"4807106,267","521910,955",30
"4808131,121","521311,3128",30
"4807934,663","520626,5651",30
"4810195,908","518357,0499",30
"4807627,193","522323,2788",30
"4807398,092","520555,2971",30
"4807415,409","520498,0076",30
"4808009,687","522124,1542",30
"4807738,481","522005,9778",30
"4806563,07","520772,9944",30
"4806351,891","521470,7858",30
"4806417,921","522921,1025",30
"4805783,22","518835,7187",30
"4807539,525","521841,5335",30
"4806192,727","521890,2282",30
"4807472,25","521123,18",30
"4807814,461","522217,6446",30
"4797781,699","543644,5226",30
"4795497,329","543811,8469",30
"4796608,083","544383,8932",30
"4796260,169","543556,67",30
