_id,URTEA/ANIO,JARDUERA_ZENBAKIA/NUM_ACTUACION,ALTA_DATA/FECHA ALTA,ERABILTZAILEA_EU/USUARIO_EU,ERABILTZAILEA_CAS/USUARIO_CAS,UDALERRIA/MUNICIPIO,HELBIDEA/DIRECCION,ESPEZIE/ESPECIE,KOKALEKUA/UBICACION,ALTUERA/ALTURA,DIAMETROA/DIAMETRO,longitude,latitude,EGOERA_EU/ESTADO_EU,EGOERA_CAS/ESTADO_CAS,ITXIERA_DATA/FECHA CIERRE,ITXIERAKO AGENTEA_EU/AGENTE CIERRE_EU,ITXIERAKO AGENTEA_CAS/AGENTE CIERRE_CAS
4911,2019,1159,2019-02-09 00:00:00,MORGAKO UDALA,AYUNTAMIENTO MORGA,MORGA,   ,AVISPA ASIÁTICA,CONSTRUCCIÓN,10,50,"517695,1923","4794328,953",ITXITA - EZIN DA EZABATU,CERRADA - NO ELIMINABLE,2019-03-09 00:00:00,BASALAN,BASALAN
4912,2019,2047,2019-11-14 00:00:00,MORGAKO UDALA,AYUNTAMIENTO MORGA,MORGA,OÑARTE AUZOA 11  ,AVISPA ASIÁTICA,ARBOLADO,8,100,"519199,9882","4794245,556",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-11-15 00:00:00,BASALAN,BASALAN
4913,2019,2180,2019-11-12 00:00:00,MORGAKO UDALA,AYUNTAMIENTO MORGA,MORGA,MORGAONDO AUZOA 16  ,AVISPA ASIÁTICA,ARBOLADO,12,60,"520464,8103","4794965,553",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2020-02-01 00:00:00,BASALAN,BASALAN
4914,2019,2181,2019-11-12 00:00:00,MORGAKO UDALA,AYUNTAMIENTO MORGA,MORGA,SAGASTI AUZOA 22  ,AVISPA ASIÁTICA,ARBOLADO,12,60,"520689,1106","4794753,776",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2020-02-01 00:00:00,BASALAN,BASALAN
4915,2018,4220,2018-12-14 00:00:00,MORGAKO UDALA,AYUNTAMIENTO MORGA,MORGA,BARRIO IZABALE,AVISPA ASIÁTICA,ARBOLADO,10,20,"520516,9549","4795212,562",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-12-19 00:00:00,BASALAN,BASALAN
4916,2018,3021,2018-05-10 00:00:00,BASALAN,BASALAN,MORGA,GANBE 11,AVISPA ASIÁTICA,ARBOLADO,5,50,"517899,4365","4794696,432",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-10-16 00:00:00,BASALAN,BASALAN
4917,2018,2674,2018-09-24 00:00:00,MORGAKO UDALA,AYUNTAMIENTO MORGA,MORGA,"GANBE,23",AVISPA ASIÁTICA,ARBOLADO,5,27,"518203,8527","4795234,722",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-09-25 00:00:00,BASALAN,BASALAN
4918,2018,2086,2018-08-31 00:00:00,MORGAKO UDALA,AYUNTAMIENTO MORGA,MORGA,-48115,AVISPA ASIÁTICA,CONSTRUCCIÓN,15,40,"519463,9644","4795323,255",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-08-31 00:00:00,BASALAN,BASALAN
4919,2018,1806,2018-08-21 00:00:00,MORGAKO UDALA,AYUNTAMIENTO MORGA,MORGA,"BARRIO GANBE,32",AVISPA ASIÁTICA,CONSTRUCCIÓN,3,15,"516985,6511","4795144,493",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-08-22 00:00:00,BASALAN,BASALAN
4920,2019,201903741,2019-09-08 18:33:14,SUHILTZAILEAK,BOMBEROS,MORGA,BO FLORES 6,"","",,,"519764,63","4794026,51",ITXITA - EZABATUTA,CERRADA - ELIMINADO,,SUHILTZAILEAK,BOMBEROS
4921,2019,915,2019-08-16 00:00:00,BASALAN,BASALAN,MUNDAKA,LAMIARAN,AVISPA ASIÁTICA,CONSTRUCCIÓN,10,20,"523323,0476","4807081,753",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-08-20 00:00:00,BASALAN,BASALAN
4922,2019,967,2019-08-20 00:00:00,BASALAN,BASALAN,MUNDAKA,CEMENTERIO,AVISPA ASIÁTICA,ARBOLADO,20,40,"","",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-08-20 00:00:00,BASALAN,BASALAN
4923,2019,1087,2019-08-28 00:00:00,BASALAN,BASALAN,MUNDAKA,"GOIKO KALEA, 8",AVISPA ASIÁTICA,CONSTRUCCIÓN,0,20,"524367,8366","4806049,786",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-08-28 00:00:00,BASALAN,BASALAN
4924,2019,1604,2019-03-10 00:00:00,MUNDAKAKO UDALA,AYUNTAMIENTO MUNDAKA,MUNDAKA,LUGAR BARRIO PORTUONDO 1A  ,AVISPA ASIÁTICA,ARBOLADO,10,20,"524654,4103","4805050,742",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-04-10 00:00:00,BASALAN,BASALAN
4925,2019,1788,2019-10-19 00:00:00,MUNDAKAKO UDALA,AYUNTAMIENTO MUNDAKA,MUNDAKA,BIDEA GOITIZ 3B  ,AVISPA ASIÁTICA,CONSTRUCCIÓN,2,40,"524236,3139","4806072,942",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-10-24 00:00:00,BASALAN,BASALAN
4926,2018,4012,2018-11-22 00:00:00,BASALAN,BASALAN,MUNDAKA,ARENE,AVISPA ASIÁTICA,ARBOLADO,3,15,"","",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-11-27 00:00:00,BASALAN,BASALAN
4927,2018,3942,2018-11-19 00:00:00,MUNDAKAKO UDALA,AYUNTAMIENTO MUNDAKA,MUNDAKA,BARRIO ONDARTZA,AVISPA ASIÁTICA,"",6,10,"523901,3511","4807180,923",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-11-22 00:00:00,BASALAN,BASALAN
4928,2018,3943,2018-11-19 00:00:00,MUNDAKAKO UDALA,AYUNTAMIENTO MUNDAKA,MUNDAKA,SOLAGUREN BEKOA,AVISPA ASIÁTICA,ARBOLADO,8,15,"523891,9526","4806889,003",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-11-22 00:00:00,BASALAN,BASALAN
4929,2018,3944,2018-11-19 00:00:00,MUNDAKAKO UDALA,AYUNTAMIENTO MUNDAKA,MUNDAKA,ARENE AUZOA,AVISPA ASIÁTICA,ARBOLADO,20,5,"523863,6239","4806272,633",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-11-22 00:00:00,BASALAN,BASALAN
4930,2018,3009,2018-05-10 00:00:00,MUNDAKAKO UDALA,AYUNTAMIENTO MUNDAKA,MUNDAKA,PORTUONDO AUZOA 1,AVISPA ASIÁTICA,CONSTRUCCIÓN,10,25,"524452,4798","4805758,912",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-08-10 00:00:00,BASALAN,BASALAN
4931,2018,2854,2018-09-29 00:00:00,MUNDAKAKO UDALA,AYUNTAMIENTO MUNDAKA,MUNDAKA,GOITIZ,AVISPA ASIÁTICA,CONSTRUCCIÓN,10,50,"","",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-01-10 00:00:00,BASALAN,BASALAN
4932,2018,2803,2018-09-27 00:00:00,MUNDAKAKO UDALA,AYUNTAMIENTO MUNDAKA,MUNDAKA,AGIRRE AUZOA 2,AVISPA ASIÁTICA,CONSTRUCCIÓN,3,25,"524651,6752","4805440,003",ITXITA - EZIN DA EZABATU,CERRADA - NO ELIMINABLE,2018-01-10 00:00:00,BASALAN,BASALAN
4933,2018,2377,2018-12-09 00:00:00,MUNDAKAKO UDALA,AYUNTAMIENTO MUNDAKA,MUNDAKA,BERASTEGI AUZOA 3 (48360),AVISPA ASIÁTICA,ARBOLADO,15,15,"523893,0914","4806777,628",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-05-10 00:00:00,BASALAN,BASALAN
4934,2019,1001,2019-08-22 00:00:00,BASALAN,BASALAN,MUNDAKA,PUERTO,AVISPA COMÚN,CONSTRUCCIÓN,0,10,"","",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-08-26 00:00:00,SUHILTZAILEAK,BOMBEROS
4935,2018,3256,2018-10-16 00:00:00,MUNDAKAKO UDALA,AYUNTAMIENTO MUNDAKA,MUNDAKA,HONDARTZAPE BIDEA,AVISPA ASIÁTICA,ARBOLADO,0,1,"524270,9031","4806256,766",ITXITA - EZIN DA EZABATU,CERRADA - NO ELIMINABLE,2018-10-16 00:00:00,SUHILTZAILEAK,BOMBEROS
4936,2018,1564,2018-09-08 00:00:00,MUNDAKAKO UDALA,AYUNTAMIENTO MUNDAKA,MUNDAKA,POLÍGONO LAMIARANPE,AVISPA ASIÁTICA,CONSTRUCCIÓN,20,20,"","",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-10-08 00:00:00,SUHILTZAILEAK,BOMBEROS
4937,2018,781,2018-07-16 00:00:00,BASALAN,BASALAN,MUNDAKA,ERREKA AUZOA 2,AVISPA ASIÁTICA,CONSTRUCCIÓN,9,40,"524176,3415","4805865,126",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-07-17 00:00:00,BASALAN,BASALAN
4938,2018,659,2018-10-07 00:00:00,MUNDAKAKO UDALA,AYUNTAMIENTO MUNDAKA,MUNDAKA,ERREKA AUSOA Nº-4,AVISPA ASIÁTICA,CONSTRUCCIÓN,20,60,"524270,9031","4806256,766",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2018-07-16 00:00:00,BASALAN,BASALAN
4939,2018,201803148,2018-08-10 11:39:25,SUHILTZAILEAK,BOMBEROS,MUNDAKA,BO BERASTEGI 1,"","",,,"524078,1983","4806582,029",ITXITA - EZABATUTA,CERRADA - ELIMINADO,,SUHILTZAILEAK,BOMBEROS
4940,2018,201804250,2018-10-16 14:35:24,SUHILTZAILEAK,BOMBEROS,MUNDAKA,CL MONDOLLU ,"","",,,"524024,81","4806856,84",ITXITA - EZABATUTA,CERRADA - ELIMINADO,,SUHILTZAILEAK,BOMBEROS
4941,2019,61,2019-04-23 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,"OLALDE BERESIA KALEA, 8",AVISPA ASIÁTICA,CONSTRUCCIÓN,1,10,"512196,8949","4800683,637",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-04-24 00:00:00,BASALAN,BASALAN
4942,2019,64,2019-04-23 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,"TORRE BIDEA, 4",AVISPA ASIÁTICA,CONSTRUCCIÓN,10,9,"511797,5397","4802120,39",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-04-24 00:00:00,BASALAN,BASALAN
4943,2019,65,2019-04-23 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,"GOIKOETXE BIDEA, 4",AVISPA ASIÁTICA,CONSTRUCCIÓN,3,9,"512257,25","4799794,586",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-04-24 00:00:00,BASALAN,BASALAN
4944,2019,66,2019-04-23 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,"ATXURI BIDEA, CASERIO ESTARTA",AVISPA ASIÁTICA,CONSTRUCCIÓN,2,10,"511146,6344","4799980,654",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-04-30 00:00:00,BASALAN,BASALAN
4945,2019,75,2019-04-30 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,"URBIDE KALEA, 24",AVISPA ASIÁTICA,CONSTRUCCIÓN,3,10,"511063,8801","4797451,19",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-03-05 00:00:00,BASALAN,BASALAN
4946,2019,79,2019-03-05 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,"BASOBARRI KALEA, 1",AVISPA ASIÁTICA,CONSTRUCCIÓN,3,10,"511089,9578","4797602,35",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-03-05 00:00:00,BASALAN,BASALAN
4947,2019,87,2019-06-05 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,"ARETZALDE KALEA, 5",AVISPA ASIÁTICA,CONSTRUCCIÓN,3,10,"512532,0796","4796741,075",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-07-05 00:00:00,BASALAN,BASALAN
4948,2019,99,2019-08-05 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,"BIRLEKO ERROTA BIDEA, 1",AVISPA ASIÁTICA,CONSTRUCCIÓN,3,10,"511443,9347","4802025,127",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-09-05 00:00:00,BASALAN,BASALAN
4949,2019,102,2019-09-05 00:00:00,BASALAN,BASALAN,MUNGIA,BIRLEKO ERROTA BIDEA 1  ,AVISPA ASIÁTICA,CONSTRUCCIÓN,5,5,"511439,7585","4802029,679",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-09-05 00:00:00,BASALAN,BASALAN
4950,2019,108,2019-10-05 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,"ATXURI BIDEA, 24",AVISPA ASIÁTICA,CONSTRUCCIÓN,7,15,"510566,7344","4799473,217",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-10-05 00:00:00,BASALAN,BASALAN
4951,2019,124,2019-05-14 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,"AMETZABIDE KALEA, 23",AVISPA ASIÁTICA,CONSTRUCCIÓN,1,10,"513127,148","4796801,563",ITXITA - EZIN DA EZABATU,CERRADA - NO ELIMINABLE,2019-05-15 00:00:00,BASALAN,BASALAN
4952,2019,125,2019-05-14 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,"LOBABIDE KALEA, 4",AVISPA ASIÁTICA,CONSTRUCCIÓN,1,20,"513167,0664","4796776,109",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-05-15 00:00:00,BASALAN,BASALAN
4953,2019,164,2019-05-29 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,"LAUKARIZ BIDEA, 7",AVISPA ASIÁTICA,CONSTRUCCIÓN,7,20,"512693,8831","4798406,122",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-05-30 00:00:00,BASALAN,BASALAN
4954,2019,170,2019-05-31 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,"AITA ARRUPE KALEA, 1",AVISPA ASIÁTICA,CONSTRUCCIÓN,1,15,"512533,6597","4800233,917",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-11-06 00:00:00,BASALAN,BASALAN
5272,2018,201801754,2018-05-21 16:11:21,SUHILTZAILEAK,BOMBEROS,MUNGIA,CL BERMEO BIDEA 36,"","",,,"515192,84","4801445,23",ITXITA - EZABATUTA,CERRADA - ELIMINADO,,SUHILTZAILEAK,BOMBEROS
4955,2019,188,2019-04-06 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,"ATXURI BIDEA, 24",AVISPA ASIÁTICA,CONSTRUCCIÓN,1,12,"510566,7344","4799473,217",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-04-06 00:00:00,BASALAN,BASALAN
4956,2019,189,2019-04-06 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,"GAMIZ BIDEA, 61",AVISPA ASIÁTICA,CONSTRUCCIÓN,8,30,"513420,3188","4798141,172",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-06-06 00:00:00,BASALAN,BASALAN
4957,2019,239,2019-06-14 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,"URBIDE KALEA, 35",AVISPA ASIÁTICA,CONSTRUCCIÓN,2,30,"511295,021","4797703,13",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-06-14 00:00:00,BASALAN,BASALAN
4958,2019,240,2019-06-14 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,"ARITZ KALEA, 115",AVISPA ASIÁTICA,CONSTRUCCIÓN,1,1,"515237,8146","4798869,999",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-06-14 00:00:00,BASALAN,BASALAN
4959,2019,262,2019-06-18 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,BARRIO BASOZABAL 91  ,AVISPA ASIÁTICA,"",3,20,"512611,9282","4798466,778",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-06-20 00:00:00,BASALAN,BASALAN
4960,2019,893,2019-08-14 00:00:00,BASALAN,BASALAN,MUNGIA,"ERROTA BIDEA, 4",AVISPA ASIÁTICA,ARBOLADO,4,30,"511233,9693","4799961,085",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-08-14 00:00:00,BASALAN,BASALAN
4961,2019,287,2019-06-20 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,"GOIKOETXE KALEA, 3A",AVISPA ASIÁTICA,CONSTRUCCIÓN,3,5,"512008,2049","4802135,954",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-06-24 00:00:00,BASALAN,BASALAN
4962,2019,288,2019-06-20 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,"ERMITAZPI KALEA, 28",AVISPA ASIÁTICA,CONSTRUCCIÓN,2,15,"511741,1766","4797000,389",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-06-24 00:00:00,BASALAN,BASALAN
4963,2019,336,2019-06-26 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,"AMETZABIDE KALEA, 57",ABEJA,ARBOLADO,8,25,"512320,9125","4796597,556",ITXITA - EZIN DA EZABATU,CERRADA - NO ELIMINABLE,2019-06-26 00:00:00,UDALA ,AYUNTAMIENTO 
4964,2019,391,2019-03-07 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,CAMINO SAN MARTÍN,AVISPA ASIÁTICA,ARBOLADO,15,30,"511683,9199","4800420,984",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-09-07 00:00:00,BASALAN,BASALAN
4965,2019,410,2019-06-07 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,"ATXURI BIDEA, 2",AVISPA ASIÁTICA,CONSTRUCCIÓN,1,20,"511338,3799","4800527,327",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-09-07 00:00:00,BASALAN,BASALAN
4966,2019,471,2019-11-07 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,"LAUKARIZ BIDEA, 29",AVISPA ASIÁTICA,CONSTRUCCIÓN,2,10,"511654,2356","4798246,782",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-07-19 00:00:00,BASALAN,BASALAN
4967,2019,539,2019-07-18 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,"ARITZ BIDEA, 33",AVISPA ASIÁTICA,ARBOLADO,8,60,"513146,3351","4800202,125",ITXITA - EZIN DA EZABATU,CERRADA - NO ELIMINABLE,2019-07-19 00:00:00,BASALAN,BASALAN
4968,2019,543,2019-07-18 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,BEKO KALE KALEA 7  ,AVISPA ASIÁTICA,ARBOLADO,25,15,"512280,2384","4800053,946",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-11-09 00:00:00,BASALAN,BASALAN
4969,2019,553,2019-07-19 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,"MATIÑE BIDEA, 10",AVISPA ASIÁTICA,ARBOLADO,15,50,"513422,7777","4799082,085",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-07-22 00:00:00,BASALAN,BASALAN
4970,2019,593,2019-07-22 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,"LARRABIZKER BIDEA, 48  ",AVISPA ASIÁTICA,ARBOLADO,15,40,"513391,4777","4799338,508",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-07-29 00:00:00,BASALAN,BASALAN
4971,2019,594,2019-07-22 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,C/PLENTZIA BIDEA NO 44  ,AVISPA ASIÁTICA,ARBOLADO,7,50,"511735,8529","4801993,22",ITXITA - EZIN DA EZABATU,CERRADA - NO ELIMINABLE,2019-07-26 00:00:00,BASALAN,BASALAN
4972,2019,595,2019-07-22 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,"ELORDUIZARRA KALEA, 2",AVISPA ASIÁTICA,CONSTRUCCIÓN,5,1,"514131,3493","4801567,059",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-07-24 00:00:00,BASALAN,BASALAN
4973,2019,596,2019-07-22 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,"MARTINTXONE BIDEA, 2",AVISPA ASIÁTICA,CONSTRUCCIÓN,2,20,"513281,3178","4800582,328",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-07-29 00:00:00,BASALAN,BASALAN
4974,2019,605,2019-07-23 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,"AGARREBASO KALEA, 8",AVISPA ASIÁTICA,ARBOLADO,20,60,"511197,8049","4797066,759",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-07-29 00:00:00,BASALAN,BASALAN
4975,2019,647,2019-07-28 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,"GAZANDA BIDEA, 11",AVISPA ASIÁTICA,CONSTRUCCIÓN,10,30,"514374,4615","4800382,014",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-02-08 00:00:00,BASALAN,BASALAN
4976,2019,672,2019-07-29 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,"LOBAZPI KALEA, 2",AVISPA ASIÁTICA,CONSTRUCCIÓN,1,1,"512939,1372","4796543,479",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-02-08 00:00:00,BASALAN,BASALAN
4977,2019,679,2019-07-30 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,BI-631-PK23,AVISPA ASIÁTICA,ARBOLADO,5,150,"515717,5757","4802024,201",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-01-08 00:00:00,BASALAN,BASALAN
4978,2019,702,2019-02-08 00:00:00,BASALAN,BASALAN,MUNGIA,ZUMETZAGA BIDEA 2A,AVISPA ASIÁTICA,ARBOLADO,1,20,"","",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-02-08 00:00:00,BASALAN,BASALAN
4979,2019,748,2019-05-08 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,"BAKIO BIDEA, 4",AVISPA ASIÁTICA,ARBOLADO,7,60,"516125,5478","4803009,544",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-06-08 00:00:00,BASALAN,BASALAN
4980,2019,750,2019-05-08 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,"MADALEN BIDEA, 14",AVISPA ASIÁTICA,CONSTRUCCIÓN,8,40,"514498,3069","4799184,017",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-06-08 00:00:00,BASALAN,BASALAN
4981,2019,751,2019-05-08 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,"TXIRLONE BIDEA, 2",AVISPA ASIÁTICA,CONSTRUCCIÓN,8,50,"515173,5331","4801787,916",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-06-08 00:00:00,BASALAN,BASALAN
4982,2019,773,2019-06-08 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,"PLENTZIA BIDEA, 34, 1B",AVISPA ASIÁTICA,CONSTRUCCIÓN,10,10,"512386,1819","4801988,594",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-07-08 00:00:00,BASALAN,BASALAN
4983,2019,879,2019-08-13 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,"BAKIO BIDEA, 6",AVISPA ASIÁTICA,CONSTRUCCIÓN,8,30,"516068,9537","4803234,694",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-08-14 00:00:00,BASALAN,BASALAN
4984,2019,881,2019-08-13 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,"LAUKARIZ BIDEA, 19",AVISPA ASIÁTICA,CONSTRUCCIÓN,2,1,"512472,9706","4798289,056",ITXITA - EZIN DA EZABATU,CERRADA - NO ELIMINABLE,2019-08-19 00:00:00,BASALAN,BASALAN
4985,2019,929,2019-08-17 00:00:00,BASALAN,BASALAN,MUNGIA,"MARKAIDA BIDEA, 4",AVISPA ASIÁTICA,CONSTRUCCIÓN,2,20,"514415,5276","4801631,396",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-08-19 00:00:00,BASALAN,BASALAN
4986,2019,936,2019-08-19 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,"EGUZKIALDE KALEA, 36",AVISPA ASIÁTICA,ARBOLADO,10,90,"512731,243","4797097,211",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-08-19 00:00:00,BASALAN,BASALAN
4987,2019,972,2019-08-20 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,"AITA ELORRIAGA KALEA, 10",AVISPA ASIÁTICA,CONSTRUCCIÓN,15,60,"512579,9132","4800141,671",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-08-27 00:00:00,BASALAN,BASALAN
4988,2019,994,2019-08-21 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,"LAUKARIZ BIDEA, 56",AVISPA ASIÁTICA,ARBOLADO,20,60,"511964,1661","4798757,538",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-08-26 00:00:00,BASALAN,BASALAN
4989,2019,1033,2019-08-23 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,"ATXURI BIDEA, 17",AVISPA ASIÁTICA,ARBOLADO,4,40,"510763,4834","4799643,947",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-08-26 00:00:00,BASALAN,BASALAN
4990,2019,1042,2019-08-26 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,CAMINO BAKIO,AVISPA ASIÁTICA,ARBOLADO,1,25,"515147,8658","4804889,562",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-08-28 00:00:00,BASALAN,BASALAN
4991,2019,1044,2019-08-26 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,CAMINO BAKIO,AVISPA ASIÁTICA,ARBOLADO,30,100,"515774,1073","4804676,435",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-08-28 00:00:00,BASALAN,BASALAN
4992,2019,1046,2019-08-26 00:00:00,MUNGIAKO UDALA,AYUNTAMIENTO MUNGIA,MUNGIA,LUKIETA Nº8,AVISPA ASIÁTICA,CONSTRUCCIÓN,5,25,"","",ITXITA - EZABATUTA,CERRADA - ELIMINADO,2019-08-27 00:00:00,BASALAN,BASALAN
